timestamp,device_id,temperature,humidity,pressure,vibration
2026-09-13 16:06:59.399,sensor-03,20.14,54.82,1007.96,0.144
2026-09-13 16:07:00.399,sensor-04,21.06,52.68,1021.82,0.915
2026-09-13 16:07:01.399,sensor-04,26.98,48.33,1020.3,1.38
2026-09-13 16:07:02.399,sensor-02,24.66,46.42,1007.68,0.566
2026-09-13 16:07:03.399,sensor-02,22.84,76.78,1002.58,0.11
2026-09-13 16:07:04.399,sensor-04,25.33,63.82,1005.59,0.336
2026-09-13 16:07:05.399,sensor-04,25.3,64.61,1005.45,1.028
2026-09-13 16:07:06.399,sensor-01,20.66,57.58,1019.35,1.011
2026-09-13 16:07:07.399,sensor-04,26.04,49.4,1013.29,0.386
2026-09-13 16:07:08.399,sensor-01,24.37,60.26,1012.17,0.941
2026-09-13 16:07:09.399,sensor-02,33.79,73.6,1021.98,0.981
2026-09-13 16:07:10.399,sensor-01,26.52,52.88,1014.8,13.516
2026-09-13 16:07:11.399,sensor-01,27.87,64.6,1004.95,1.354
2026-09-13 16:07:12.399,sensor-03,33.27,70.52,1006.02,0.311
2026-09-13 16:07:13.399,sensor-02,23.69,79.96,1005.74,1.263
2026-09-13 16:07:14.399,sensor-03,34.7,49.02,1010.54,0.882
2026-09-13 16:07:15.399,sensor-05,24.12,61.97,1013.74,0.944
2026-09-13 16:07:16.399,sensor-02,22.53,46.45,1007.55,0.303
2026-09-13 16:07:17.399,sensor-03,29.35,54.3,1006.91,0.804
2026-09-13 16:07:18.399,sensor-02,25.15,58.11,1012.64,1.478
2026-09-13 16:07:19.399,sensor-03,22.24,54.0,1017.93,0.344
2026-09-13 16:07:20.399,sensor-05,26.25,42.06,1023.33,0.679
2026-09-13 16:07:21.399,sensor-03,34.06,51.62,1010.31,1.162
2026-09-13 16:07:22.399,sensor-04,25.47,79.79,1013.89,1.065
2026-09-13 16:07:23.399,sensor-05,32.93,62.53,1007.36,0.132
2026-09-13 16:07:24.399,sensor-04,32.38,58.02,1004.12,0.503
2026-09-13 16:07:25.399,sensor-05,22.58,64.49,1018.83,1.41
2026-09-13 16:07:26.399,sensor-04,33.9,64.06,1019.17,0.175
2026-09-13 16:07:27.399,sensor-01,24.6,57.27,1013.86,9.395
2026-09-13 16:07:28.399,sensor-02,33.75,79.06,1007.49,0.345
2026-09-13 16:07:29.399,sensor-02,75.28,14.32,966.89,8.19
2026-09-13 16:07:30.399,sensor-03,33.94,53.25,1020.87,1.354
2026-09-13 16:07:31.399,sensor-05,24.15,66.34,1002.2,0.764
2026-09-13 16:07:32.399,sensor-01,20.94,40.15,1008.12,0.925
2026-09-13 16:07:33.399,sensor-02,34.87,77.58,1003.14,0.681
2026-09-13 16:07:34.399,sensor-04,31.0,54.65,1018.66,0.274
2026-09-13 16:07:35.399,sensor-04,29.39,73.49,1001.17,6.921
2026-09-13 16:07:36.399,sensor-02,70.22,61.13,1016.45,0.639
2026-09-13 16:07:37.399,sensor-01,32.99,40.91,1013.26,1.353
2026-09-13 16:07:38.399,sensor-01,29.13,67.26,1003.06,1.045
2026-09-13 16:07:39.399,sensor-05,26.65,53.78,1018.83,0.86
2026-09-13 16:07:40.399,sensor-01,77.9,6.09,952.2,9.512
2026-09-13 16:07:41.399,sensor-02,23.68,78.51,1022.77,0.667
2026-09-13 16:07:42.399,sensor-02,20.57,51.71,1003.07,0.243
2026-09-13 16:07:43.399,sensor-01,21.48,44.12,1012.01,0.719
2026-09-13 16:07:44.399,sensor-01,22.89,49.44,1020.01,1.382
2026-09-13 16:07:45.399,sensor-04,26.08,68.5,1015.67,0.358
2026-09-13 16:07:46.399,sensor-03,28.47,45.55,1007.33,0.528
2026-09-13 16:07:47.399,sensor-04,26.91,66.12,1012.73,0.382
2026-09-13 16:07:48.399,sensor-05,27.19,42.49,1006.45,1.226
2026-09-13 16:07:49.399,sensor-05,33.14,64.08,1010.57,0.697
2026-09-13 16:07:50.399,sensor-05,28.78,46.19,1022.14,8.279
2026-09-13 16:07:51.399,sensor-05,33.75,59.62,1023.91,1.325
2026-09-13 16:07:52.399,sensor-04,32.9,55.28,1018.91,0.908
2026-09-13 16:07:53.399,sensor-01,30.97,78.3,1007.57,1.481
2026-09-13 16:07:54.399,sensor-03,23.0,44.49,1019.62,0.877
2026-09-13 16:07:55.399,sensor-04,24.98,57.93,1021.57,1.035
2026-09-13 16:07:56.399,sensor-04,28.75,79.66,1006.04,0.467
2026-09-13 16:07:57.399,sensor-03,29.2,69.04,1008.39,0.117
2026-09-13 16:07:58.399,sensor-05,34.98,51.78,1004.6,0.494
2026-09-13 16:07:59.399,sensor-01,25.2,18.77,1008.63,0.654
2026-09-13 16:08:00.399,sensor-03,24.92,43.46,954.36,1.309
2026-09-13 16:08:01.399,sensor-01,29.03,76.85,1010.94,0.581
2026-09-13 16:08:02.399,sensor-02,31.14,49.87,1004.02,0.601
2026-09-13 16:08:03.399,sensor-04,29.99,73.18,1006.93,13.687
2026-09-13 16:08:04.399,sensor-03,24.47,42.78,1018.09,1.148
2026-09-13 16:08:05.399,sensor-04,23.06,76.53,1018.83,1.021
2026-09-13 16:08:06.399,sensor-05,33.92,63.83,1010.42,0.609
2026-09-13 16:08:07.399,sensor-03,29.67,43.09,1003.55,1.36
2026-09-13 16:08:08.399,sensor-05,26.42,71.36,1020.71,0.542
2026-09-13 16:08:09.399,sensor-02,34.96,41.21,1014.93,1.01
2026-09-13 16:08:10.399,sensor-02,30.82,48.66,1020.73,0.407
2026-09-13 16:08:11.399,sensor-01,31.75,47.56,1005.95,1.191
2026-09-13 16:08:12.399,sensor-01,26.83,77.21,1014.05,0.643
2026-09-13 16:08:13.399,sensor-02,26.96,57.35,1010.29,0.537
2026-09-13 16:08:14.399,sensor-04,20.61,67.27,1005.03,0.638
2026-09-13 16:08:15.399,sensor-03,28.29,69.17,1008.87,0.329
2026-09-13 16:08:16.399,sensor-05,24.01,70.99,1008.28,0.364
2026-09-13 16:08:17.399,sensor-05,27.03,41.25,1024.0,0.307
2026-09-13 16:08:18.399,sensor-02,27.34,71.42,1000.15,1.405
2026-09-13 16:08:19.399,sensor-01,34.26,72.7,1023.2,0.941
2026-09-13 16:08:20.399,sensor-03,29.87,57.08,1018.29,0.229
2026-09-13 16:08:21.399,sensor-01,23.06,77.76,1003.89,0.281
2026-09-13 16:08:22.399,sensor-05,31.08,78.42,1006.76,1.257
2026-09-13 16:08:23.399,sensor-05,28.06,57.82,1000.15,0.904
2026-09-13 16:08:24.399,sensor-01,33.97,61.22,1004.46,1.004
2026-09-13 16:08:25.399,sensor-02,20.95,67.41,1002.77,0.249
2026-09-13 16:08:26.399,sensor-01,32.15,71.85,1003.53,0.826
2026-09-13 16:08:27.399,sensor-01,29.49,42.52,1023.61,0.391
2026-09-13 16:08:28.399,sensor-02,50.01,58.04,1014.33,1.498
2026-09-13 16:08:29.399,sensor-02,25.49,75.35,1022.81,1.333
2026-09-13 16:08:30.399,sensor-05,26.18,69.84,1007.82,1.029
2026-09-13 16:08:31.399,sensor-05,32.91,8.82,1024.11,0.529
2026-09-13 16:08:32.399,sensor-01,27.6,44.51,1015.65,1.325
2026-09-13 16:08:33.399,sensor-04,22.53,56.0,1019.65,0.928
2026-09-13 16:08:34.399,sensor-03,27.02,53.08,1002.75,1.474
2026-09-13 16:08:35.399,sensor-02,22.89,45.82,1014.25,0.721
2026-09-13 16:08:36.399,sensor-03,30.1,51.27,1022.88,0.529
2026-09-13 16:08:37.399,sensor-05,34.32,72.42,1008.58,1.278
2026-09-13 16:08:38.399,sensor-02,32.59,70.09,1007.45,0.949
2026-09-13 16:08:39.399,sensor-01,20.02,78.47,1013.74,0.938
2026-09-13 16:08:40.399,sensor-03,24.35,78.86,1015.54,1.039
2026-09-13 16:08:41.399,sensor-02,24.32,42.57,1008.76,0.347
2026-09-13 16:08:42.399,sensor-05,24.54,53.32,1016.76,0.309
2026-09-13 16:08:43.399,sensor-04,25.46,44.05,1004.37,1.406
2026-09-13 16:08:44.399,sensor-02,22.34,47.76,1021.98,10.012
2026-09-13 16:08:45.399,sensor-05,24.89,45.13,1024.56,1.047
2026-09-13 16:08:46.399,sensor-04,31.28,67.93,1009.61,0.554
2026-09-13 16:08:47.399,sensor-04,34.26,62.75,1007.37,0.785
2026-09-13 16:08:48.399,sensor-02,26.4,71.65,1014.62,0.113
2026-09-13 16:08:49.399,sensor-04,33.73,56.55,1014.36,0.765
2026-09-13 16:08:50.399,sensor-01,21.01,75.89,1022.76,0.867
2026-09-13 16:08:51.399,sensor-01,28.97,57.17,1017.73,0.166
2026-09-13 16:08:52.399,sensor-01,24.3,66.07,1015.68,0.418
2026-09-13 16:08:53.399,sensor-05,29.08,42.75,1011.07,0.536
2026-09-13 16:08:54.399,sensor-01,29.22,40.42,1015.19,1.129
2026-09-13 16:08:55.399,sensor-01,24.55,56.85,1004.49,0.689
2026-09-13 16:08:56.399,sensor-03,61.74,66.75,1006.56,1.096
2026-09-13 16:08:57.399,sensor-04,31.95,71.36,1009.39,0.972
2026-09-13 16:08:58.399,sensor-03,21.22,57.38,1004.57,1.337
2026-09-13 16:08:59.399,sensor-04,28.86,54.42,1007.22,0.384
2026-09-13 16:09:00.399,sensor-04,22.0,69.87,1010.46,0.122
2026-09-13 16:09:01.399,sensor-02,21.95,48.4,1017.4,0.46
2026-09-13 16:09:02.399,sensor-04,32.48,64.61,1021.72,0.606
2026-09-13 16:09:03.399,sensor-02,27.74,76.15,1004.12,0.909
2026-09-13 16:09:04.399,sensor-02,33.01,54.92,1004.33,0.918
2026-09-13 16:09:05.399,sensor-02,20.23,42.79,1004.88,1.177
2026-09-13 16:09:06.399,sensor-03,21.58,61.38,1021.39,1.149
2026-09-13 16:09:07.399,sensor-01,21.86,76.03,1021.35,0.175
2026-09-13 16:09:08.399,sensor-01,20.95,70.34,1013.41,0.68
2026-09-13 16:09:09.399,sensor-02,32.59,42.3,1015.4,1.181
2026-09-13 16:09:10.399,sensor-05,30.29,44.17,1004.96,1.257
2026-09-13 16:09:11.399,sensor-04,21.48,44.01,1019.08,0.19
2026-09-13 16:09:12.399,sensor-05,32.01,75.26,1016.26,0.552
2026-09-13 16:09:13.399,sensor-04,24.48,51.02,1022.16,1.053
2026-09-13 16:09:14.399,sensor-01,34.28,64.51,1016.7,1.38
2026-09-13 16:09:15.399,sensor-03,30.79,65.61,1019.69,1.356
2026-09-13 16:09:16.399,sensor-02,61.47,78.16,1024.22,1.454
2026-09-13 16:09:17.399,sensor-04,31.29,43.44,1015.24,0.3
2026-09-13 16:09:18.399,sensor-02,23.6,42.13,1002.0,1.375
2026-09-13 16:09:19.399,sensor-05,27.05,56.53,1008.96,0.963
2026-09-13 16:09:20.399,sensor-02,31.19,72.05,1021.9,0.44
2026-09-13 16:09:21.399,sensor-02,20.56,68.31,1013.72,1.113
2026-09-13 16:09:22.399,sensor-01,34.93,79.77,1011.62,1.312
2026-09-13 16:09:23.399,sensor-04,33.19,72.59,1020.29,0.748
2026-09-13 16:09:24.399,sensor-04,30.36,45.3,1002.85,1.181
2026-09-13 16:09:25.399,sensor-03,33.61,66.38,1009.9,0.68
2026-09-13 16:09:26.399,sensor-04,31.4,62.57,1012.72,1.118
2026-09-13 16:09:27.399,sensor-05,20.94,70.2,1012.84,0.205
2026-09-13 16:09:28.399,sensor-02,30.75,60.95,1019.84,0.52
2026-09-13 16:09:29.399,sensor-02,26.15,67.84,1021.14,1.109
2026-09-13 16:09:30.399,sensor-03,25.49,46.34,1017.17,0.447
2026-09-13 16:09:31.399,sensor-04,30.06,51.93,1008.32,1.015
2026-09-13 16:09:32.399,sensor-02,21.45,74.96,1012.82,0.763
2026-09-13 16:09:33.399,sensor-02,24.99,50.83,1014.19,0.747
2026-09-13 16:09:34.399,sensor-05,34.12,48.78,1002.5,1.199
2026-09-13 16:09:35.399,sensor-05,20.36,50.05,1001.08,1.249
2026-09-13 16:09:36.399,sensor-04,27.71,16.02,1006.31,0.942
2026-09-13 16:09:37.399,sensor-02,30.1,53.28,1020.66,1.102
2026-09-13 16:09:38.399,sensor-01,29.56,51.58,1002.99,0.317
2026-09-13 16:09:39.399,sensor-02,27.17,64.3,1004.41,1.097
2026-09-13 16:09:40.399,sensor-03,23.35,8.91,1024.0,0.789
2026-09-13 16:09:41.399,sensor-01,32.64,43.39,1024.16,0.924
2026-09-13 16:09:42.399,sensor-03,32.71,41.1,1019.43,0.263
2026-09-13 16:09:43.399,sensor-03,20.92,73.33,1000.68,0.294
2026-09-13 16:09:44.399,sensor-04,26.97,75.26,1015.89,0.973
2026-09-13 16:09:45.399,sensor-01,34.42,44.19,1013.23,0.482
2026-09-13 16:09:46.399,sensor-03,28.92,71.92,1019.43,1.316
2026-09-13 16:09:47.399,sensor-03,20.14,69.87,1007.56,0.886
2026-09-13 16:09:48.399,sensor-04,32.29,72.69,1021.94,0.164
2026-09-13 16:09:49.399,sensor-02,24.64,49.97,1006.69,0.874
2026-09-13 16:09:50.399,sensor-04,25.91,66.22,1020.9,1.07
2026-09-13 16:09:51.399,sensor-01,32.24,41.49,1006.6,0.18
2026-09-13 16:09:52.399,sensor-05,25.53,66.08,1008.68,0.738
2026-09-13 16:09:53.399,sensor-01,26.45,65.64,1013.65,0.205
2026-09-13 16:09:54.399,sensor-05,24.63,40.58,1003.89,0.797
2026-09-13 16:09:55.399,sensor-04,23.61,70.91,1007.16,0.969
2026-09-13 16:09:56.399,sensor-04,25.78,41.87,1013.39,1.494
2026-09-13 16:09:57.399,sensor-02,31.34,53.8,1004.01,1.032
2026-09-13 16:09:58.399,sensor-03,28.09,73.1,1008.41,1.034
2026-09-13 16:09:59.399,sensor-01,25.67,78.0,1012.08,0.252
2026-09-13 16:10:00.399,sensor-05,34.45,76.32,1014.3,0.627
2026-09-13 16:10:01.399,sensor-05,32.92,72.75,1011.39,0.266
2026-09-13 16:10:02.399,sensor-02,22.35,42.44,1012.47,1.018
2026-09-13 16:10:03.399,sensor-04,32.86,70.4,1017.58,0.114
2026-09-13 16:10:04.399,sensor-04,21.81,42.35,1003.91,1.253
2026-09-13 16:10:05.399,sensor-05,34.68,75.73,1003.32,1.33
2026-09-13 16:10:06.399,sensor-03,33.07,46.07,1002.92,1.393
2026-09-13 16:10:07.399,sensor-02,26.84,44.98,1000.52,1.492
2026-09-13 16:10:08.399,sensor-04,33.69,51.38,1005.5,0.696
2026-09-13 16:10:09.399,sensor-01,31.69,79.87,1013.22,0.644
2026-09-13 16:10:10.399,sensor-01,21.44,50.65,1012.55,0.705
2026-09-13 16:10:11.399,sensor-05,23.38,41.11,1000.96,0.288
2026-09-13 16:10:12.399,sensor-05,32.12,75.47,1015.88,0.664
2026-09-13 16:10:13.399,sensor-03,24.99,74.8,1012.17,0.417
2026-09-13 16:10:14.399,sensor-01,22.05,76.74,1001.26,0.118
2026-09-13 16:10:15.399,sensor-05,27.85,65.03,1008.94,0.196
2026-09-13 16:10:16.399,sensor-04,22.88,41.32,1014.32,0.217
2026-09-13 16:10:17.399,sensor-05,27.37,49.66,1008.72,1.121
2026-09-13 16:10:18.399,sensor-03,21.75,64.65,1015.17,1.461
2026-09-13 16:10:19.399,sensor-01,28.06,65.53,1003.49,0.874
2026-09-13 16:10:20.399,sensor-01,32.67,73.41,1010.74,1.453
2026-09-13 16:10:21.399,sensor-01,25.52,64.01,1002.12,0.636
2026-09-13 16:10:22.399,sensor-03,34.28,56.46,1019.07,0.641
2026-09-13 16:10:23.399,sensor-05,20.01,42.24,1009.11,1.062
2026-09-13 16:10:24.399,sensor-01,20.99,52.71,1006.12,0.108
2026-09-13 16:10:25.399,sensor-01,24.31,65.65,1018.13,0.469
2026-09-13 16:10:26.399,sensor-04,23.7,78.28,1004.76,0.356
2026-09-13 16:10:27.399,sensor-01,22.35,43.84,1016.0,0.957
2026-09-13 16:10:28.399,sensor-02,31.6,53.05,1022.96,1.126
2026-09-13 16:10:29.399,sensor-04,25.38,51.32,1010.56,0.236
2026-09-13 16:10:30.399,sensor-05,20.65,40.16,1023.29,1.065
2026-09-13 16:10:31.399,sensor-02,28.56,75.66,1016.31,0.943
2026-09-13 16:10:32.399,sensor-04,25.19,67.94,1024.52,0.695
2026-09-13 16:10:33.399,sensor-03,26.38,79.62,1017.67,0.603
2026-09-13 16:10:34.399,sensor-04,26.46,41.47,1013.2,1.236
2026-09-13 16:10:35.399,sensor-01,30.92,68.78,1006.56,0.972
2026-09-13 16:10:36.399,sensor-03,73.65,45.44,1004.87,0.78
2026-09-13 16:10:37.399,sensor-02,22.23,58.4,1024.74,0.808
2026-09-13 16:10:38.399,sensor-03,22.79,45.89,1016.93,0.654
2026-09-13 16:10:39.399,sensor-04,20.47,73.84,1000.81,1.15
2026-09-13 16:10:40.399,sensor-03,23.72,46.22,1013.33,1.074
2026-09-13 16:10:41.399,sensor-03,26.55,57.79,1005.4,0.891
2026-09-13 16:10:42.399,sensor-03,21.7,59.42,1007.79,0.733
2026-09-13 16:10:43.399,sensor-01,33.62,59.6,1020.46,0.416
2026-09-13 16:10:44.399,sensor-01,26.31,66.75,1020.95,0.892
2026-09-13 16:10:45.399,sensor-02,22.66,41.49,1019.79,0.334
2026-09-13 16:10:46.399,sensor-05,34.45,64.65,1009.47,1.267
2026-09-13 16:10:47.399,sensor-05,26.44,54.28,1022.82,1.388
2026-09-13 16:10:48.399,sensor-01,27.23,49.81,1022.12,0.294
2026-09-13 16:10:49.399,sensor-03,30.57,58.13,1020.96,0.204
2026-09-13 16:10:50.399,sensor-02,51.06,58.45,1005.53,0.931
2026-09-13 16:10:51.399,sensor-04,23.15,66.26,1018.75,0.183
2026-09-13 16:10:52.399,sensor-04,24.03,55.58,1002.17,1.274
2026-09-13 16:10:53.399,sensor-03,34.53,53.38,1022.27,1.108
2026-09-13 16:10:54.399,sensor-05,33.62,79.64,1003.29,1.214
2026-09-13 16:10:55.399,sensor-04,24.18,78.61,1005.11,0.799
2026-09-13 16:10:56.399,sensor-01,22.43,68.9,1002.22,1.07
2026-09-13 16:10:57.399,sensor-02,30.64,46.27,1021.15,1.433
2026-09-13 16:10:58.399,sensor-04,30.38,60.23,1013.29,1.089
2026-09-13 16:10:59.399,sensor-04,23.46,55.14,1021.63,0.254
2026-09-13 16:11:00.399,sensor-03,22.76,73.86,1014.48,0.664
2026-09-13 16:11:01.399,sensor-03,34.36,60.37,1011.74,1.145
2026-09-13 16:11:02.399,sensor-05,26.41,53.48,1003.77,1.099
2026-09-13 16:11:03.399,sensor-05,33.21,58.07,1007.1,0.993
2026-09-13 16:11:04.399,sensor-01,30.91,59.79,1017.22,1.182
2026-09-13 16:11:05.399,sensor-04,26.5,50.94,1012.5,0.559
2026-09-13 16:11:06.399,sensor-03,27.62,58.88,1008.7,0.995
2026-09-13 16:11:07.399,sensor-01,33.04,54.36,1010.81,0.388
2026-09-13 16:11:08.399,sensor-05,30.53,75.25,1001.29,1.463
2026-09-13 16:11:09.399,sensor-02,23.07,51.84,1021.89,0.508
2026-09-13 16:11:10.399,sensor-01,30.59,74.88,1016.46,1.154
2026-09-13 16:11:11.399,sensor-05,24.14,45.14,1024.41,0.382
2026-09-13 16:11:12.399,sensor-03,29.39,52.75,1003.33,0.942
2026-09-13 16:11:13.399,sensor-04,22.33,62.27,1020.34,0.326
2026-09-13 16:11:14.399,sensor-01,20.04,60.99,1004.87,1.114
2026-09-13 16:11:15.399,sensor-02,29.74,48.47,1000.45,1.162
2026-09-13 16:11:16.399,sensor-01,34.2,61.37,1003.94,0.73
2026-09-13 16:11:17.399,sensor-05,30.36,53.65,1013.2,1.037
2026-09-13 16:11:18.399,sensor-05,21.2,40.9,1002.86,0.653
2026-09-13 16:11:19.399,sensor-01,26.17,57.66,1002.73,1.383
2026-09-13 16:11:20.399,sensor-04,25.83,60.28,1007.85,1.296
2026-09-13 16:11:21.399,sensor-03,33.66,73.52,1020.32,0.416
2026-09-13 16:11:22.399,sensor-01,30.35,58.75,1017.09,1.165
2026-09-13 16:11:23.399,sensor-02,27.36,50.94,1016.68,1.145
2026-09-13 16:11:24.399,sensor-02,30.86,60.42,1017.82,0.415
2026-09-13 16:11:25.399,sensor-04,24.0,62.24,1021.38,0.449
2026-09-13 16:11:26.399,sensor-04,34.31,74.65,1010.04,0.95
2026-09-13 16:11:27.399,sensor-03,21.73,41.82,1019.76,0.693
2026-09-13 16:11:28.399,sensor-01,25.22,70.29,1011.63,1.316
2026-09-13 16:11:29.399,sensor-05,33.33,50.18,1016.48,0.129
2026-09-13 16:11:30.399,sensor-01,23.92,66.59,1021.23,0.325
2026-09-13 16:11:31.399,sensor-01,26.63,58.88,1009.35,0.921
2026-09-13 16:11:32.399,sensor-05,51.4,13.83,967.26,12.864
2026-09-13 16:11:33.399,sensor-04,22.23,47.17,1018.8,0.309
2026-09-13 16:11:34.399,sensor-04,29.77,48.42,1007.6,1.457
2026-09-13 16:11:35.399,sensor-02,20.67,48.78,1008.56,1.499
2026-09-13 16:11:36.399,sensor-01,27.69,43.34,1006.85,1.489
2026-09-13 16:11:37.399,sensor-01,20.76,57.95,1004.29,0.272
2026-09-13 16:11:38.399,sensor-03,31.14,75.69,1006.17,1.392
2026-09-13 16:11:39.399,sensor-05,23.88,73.83,1000.89,0.883
2026-09-13 16:11:40.399,sensor-02,32.95,49.61,1021.0,0.21
2026-09-13 16:11:41.399,sensor-01,25.71,74.16,1003.61,1.326
2026-09-13 16:11:42.399,sensor-03,25.29,44.73,1023.61,0.713
2026-09-13 16:11:43.399,sensor-01,28.63,60.07,1015.41,1.358
2026-09-13 16:11:44.399,sensor-03,29.68,64.26,1010.83,0.975
2026-09-13 16:11:45.399,sensor-04,31.36,78.76,1024.0,1.249
2026-09-13 16:11:46.399,sensor-04,22.67,59.16,1006.43,0.105
2026-09-13 16:11:47.399,sensor-02,32.96,60.55,1006.35,1.07
2026-09-13 16:11:48.399,sensor-05,34.99,53.96,1006.11,0.474
2026-09-13 16:11:49.399,sensor-05,25.91,40.7,1002.86,0.48
2026-09-13 16:11:50.399,sensor-03,21.58,74.64,1005.53,12.152
2026-09-13 16:11:51.399,sensor-02,27.64,44.46,1024.63,0.276
2026-09-13 16:11:52.399,sensor-02,32.77,49.8,1006.67,1.232
2026-09-13 16:11:53.399,sensor-01,26.42,40.5,1022.74,0.999
2026-09-13 16:11:54.399,sensor-04,23.02,68.0,1016.93,0.185
2026-09-13 16:11:55.399,sensor-03,31.89,50.52,1003.05,1.083
2026-09-13 16:11:56.399,sensor-04,25.79,40.95,1020.46,0.389
2026-09-13 16:11:57.399,sensor-04,21.5,42.88,1000.64,1.383
2026-09-13 16:11:58.399,sensor-05,29.91,79.57,1016.74,0.835
2026-09-13 16:11:59.399,sensor-02,29.0,78.35,1019.7,0.694
2026-09-13 16:12:00.399,sensor-04,33.25,45.43,1021.24,0.457
2026-09-13 16:12:01.399,sensor-05,27.15,47.69,1021.12,0.615
2026-09-13 16:12:02.399,sensor-05,27.65,57.4,1017.08,0.292
2026-09-13 16:12:03.399,sensor-05,20.54,58.29,1016.51,1.343
2026-09-13 16:12:04.399,sensor-02,32.37,48.91,1008.82,1.419
2026-09-13 16:12:05.399,sensor-03,27.13,58.04,1001.47,1.349
2026-09-13 16:12:06.399,sensor-03,26.84,51.18,1008.57,0.272
2026-09-13 16:12:07.399,sensor-03,23.51,64.92,1024.48,0.271
2026-09-13 16:12:08.399,sensor-01,27.41,46.67,1013.29,0.948
2026-09-13 16:12:09.399,sensor-01,32.85,52.46,1015.76,0.977
2026-09-13 16:12:10.399,sensor-01,31.1,73.62,1015.63,0.729
2026-09-13 16:12:11.399,sensor-01,26.28,9.13,1010.6,0.645
2026-09-13 16:12:12.399,sensor-04,28.67,72.25,1013.57,1.296
2026-09-13 16:12:13.399,sensor-02,21.47,79.08,1000.37,0.936
2026-09-13 16:12:14.399,sensor-02,28.98,54.48,1001.52,0.112
2026-09-13 16:12:15.399,sensor-01,21.48,64.44,1013.15,0.738
2026-09-13 16:12:16.399,sensor-01,24.06,71.1,1022.75,0.714
2026-09-13 16:12:17.399,sensor-03,31.98,18.65,1010.34,0.441
2026-09-13 16:12:18.399,sensor-03,30.17,52.69,1016.07,1.265
2026-09-13 16:12:19.399,sensor-05,25.88,53.94,1014.57,0.751
2026-09-13 16:12:20.399,sensor-03,27.75,55.41,1009.87,0.867
2026-09-13 16:12:21.399,sensor-04,25.71,55.37,1015.42,0.185
2026-09-13 16:12:22.399,sensor-02,27.57,58.12,1017.98,1.162
2026-09-13 16:12:23.399,sensor-02,24.91,68.57,1014.55,0.985
2026-09-13 16:12:24.399,sensor-02,31.59,47.6,1013.89,0.321
2026-09-13 16:12:25.399,sensor-04,27.4,55.18,1022.12,1.182
2026-09-13 16:12:26.399,sensor-01,34.25,56.97,1019.7,0.335
2026-09-13 16:12:27.399,sensor-02,21.59,60.07,1004.81,0.988
2026-09-13 16:12:28.399,sensor-03,21.85,78.76,1016.46,1.411
2026-09-13 16:12:29.399,sensor-01,28.62,62.33,1000.37,1.306
2026-09-13 16:12:30.399,sensor-02,31.17,59.76,1015.46,0.46
2026-09-13 16:12:31.399,sensor-03,22.43,42.24,1015.9,1.477
2026-09-13 16:12:32.399,sensor-04,30.53,79.62,1018.07,0.575
2026-09-13 16:12:33.399,sensor-01,23.33,56.7,1005.05,1.435
2026-09-13 16:12:34.399,sensor-04,25.56,68.37,1010.19,0.295
2026-09-13 16:12:35.399,sensor-02,24.92,48.6,1002.81,0.404
2026-09-13 16:12:36.399,sensor-04,21.28,52.99,1013.21,0.596
2026-09-13 16:12:37.399,sensor-01,29.73,62.54,1017.02,0.894
2026-09-13 16:12:38.399,sensor-04,25.25,49.06,1012.5,0.136
2026-09-13 16:12:39.399,sensor-04,21.63,42.52,1016.3,0.657
2026-09-13 16:12:40.399,sensor-03,34.06,78.28,1010.64,0.47
2026-09-13 16:12:41.399,sensor-04,29.34,52.87,1001.59,0.394
2026-09-13 16:12:42.399,sensor-03,21.86,77.05,1000.35,0.943
2026-09-13 16:12:43.399,sensor-02,27.91,67.83,1007.93,0.769
2026-09-13 16:12:44.399,sensor-02,31.18,72.34,1024.68,0.618
2026-09-13 16:12:45.399,sensor-04,30.0,69.59,1018.74,1.34
2026-09-13 16:12:46.399,sensor-03,29.8,51.21,1014.86,1.152
2026-09-13 16:12:47.399,sensor-03,27.63,53.35,1004.23,0.465
2026-09-13 16:12:48.399,sensor-02,24.63,78.99,1006.04,1.112
2026-09-13 16:12:49.399,sensor-04,29.66,68.27,1022.64,0.889
2026-09-13 16:12:50.399,sensor-05,24.06,68.33,1012.35,0.868
2026-09-13 16:12:51.399,sensor-02,31.61,68.94,1017.86,1.101
2026-09-13 16:12:52.399,sensor-01,28.93,78.68,1002.98,0.985
2026-09-13 16:12:53.399,sensor-03,24.32,62.0,1009.12,1.373
2026-09-13 16:12:54.399,sensor-02,22.64,63.06,1009.9,0.234
2026-09-13 16:12:55.399,sensor-03,22.6,63.91,1014.18,1.183
2026-09-13 16:12:56.399,sensor-05,23.73,78.05,1014.03,0.138
2026-09-13 16:12:57.399,sensor-01,31.79,68.21,1024.22,1.452
2026-09-13 16:12:58.399,sensor-01,31.5,52.67,1015.73,0.937
2026-09-13 16:12:59.399,sensor-01,20.87,45.12,1006.44,1.37
2026-09-13 16:13:00.399,sensor-03,31.95,73.53,1018.37,0.648
2026-09-13 16:13:01.399,sensor-04,31.15,76.06,1014.97,0.84
2026-09-13 16:13:02.399,sensor-03,26.82,72.46,1001.35,0.102
2026-09-13 16:13:03.399,sensor-01,34.65,40.22,1017.95,0.441
2026-09-13 16:13:04.399,sensor-03,25.72,41.09,1000.67,0.875
2026-09-13 16:13:05.399,sensor-05,25.06,59.31,1002.51,0.831
